customerID,SeniorCitizen,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
7634-WSWDB,0,-0.8299922530626441,No,No phone service,DSL,Yes,No,No,No,No,Yes,Yes,-1.0217978869212432,-0.7885335018883617,No,False,False,True,False,False,False,True,False
6818-DJXAA,0,-0.7467152468208414,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,0.803666958292194,-0.4998390272525844,No,False,False,True,False,False,False,True,False
2896-TBNBE,0,0.5024398468062,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,No,0.44620901331693924,0.48825204495990004,No,True,True,False,True,False,False,True,False
2498-XLDZR,0,0.16933182183898896,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,No,0.19633549838278044,0.116464779779045,No,False,True,True,False,True,False,False,True
5439-WIKXB,1,0.5440783499271014,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,0.9233980175314784,0.8157474579829181,No,True,True,False,False,False,False,True,False
1452-KIOVK,0,-0.24705320937002484,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,0.734257648588261,-0.050973914412283744,No,True,False,True,False,False,True,False,False
5598-IKHQQ,0,1.834871946675044,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4746936327394056,-0.08877236231858592,No,False,False,False,False,True,True,False,False
5789-LDFXO,0,-0.16377620312822208,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.5041925893635772,-0.6692143507820901,No,True,False,False,True,False,False,True,False
6620-HVDUJ,0,-0.16377620312822208,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,-0.26003071292057856,-0.2827542703802234,No,True,False,False,False,False,False,False,False
8659-HDIYE,1,1.5017639217078331,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,No,0.23277538597734565,1.279581576413599,No,False,False,False,False,False,True,False,False
5760-IFJOZ,0,-1.038184768667151,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,1.3884403925478297,-0.796371154739337,No,True,False,False,False,False,False,False,True
7442-YGZFK,0,-1.1214617749089537,Yes,Yes,DSL,No,No,No,No,No,No,Yes,-0.6296352870940218,-0.9165788769537132,No,True,False,False,False,False,True,False,False
7537-CBQUZ,1,1.4601254185869317,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,1.438762142083181,2.2648018804306678,No,True,False,False,False,False,False,False,False
0939-EREMR,0,-0.6217997374581372,Yes,No,DSL,No,No,Yes,Yes,No,No,No,-0.5029632968843439,-0.6120496094940179,No,False,False,True,False,False,False,False,True
7395-XWZOY,0,-0.3303302156118276,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,-0.449171081863796,-0.4081567159958274,No,True,False,False,False,False,True,False,False
0292-WEGCH,0,1.0853788904988193,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,0.6336141495175585,1.1222361386553574,No,False,True,True,False,False,False,True,False
4487-ZYJZK,0,0.41916284056439723,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6777158636234097,-0.5915441223839082,No,False,True,True,True,False,True,False,False
9610-WCESF,0,1.6266794310705373,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,No,-0.8343927507206241,0.47205271014291333,No,True,False,False,False,True,False,True,False
1177-XZBJL,0,1.0437403873779179,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,-0.13162348996830248,0.6517491288511745,No,True,True,True,True,False,False,False,False
6199-IPCAO,0,0.04441631247628481,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4521356070856275,-0.6236921693976468,No,False,True,True,False,True,False,False,True
3800-LYTRK,0,-0.5801612343372359,Yes,No,DSL,Yes,No,No,Yes,No,No,No,-0.42487782346741937,-0.5769396587865967,No,False,False,False,True,False,False,False,True
0667-NSRGI,0,0.835547871773411,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,0.055781646232316275,0.6262539732109381,No,False,True,False,True,False,False,False,True
2853-CWQFQ,0,-1.1214617749089537,Yes,No,DSL,No,No,No,Yes,No,Yes,Yes,-0.2912649022873486,-0.9121360214131894,No,True,False,True,False,False,False,False,True
3378-AJRAO,0,0.6689938592898055,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4955164256505855,-0.47739691080429775,No,True,True,True,True,False,False,True,False
9495-SKLKD,0,0.7106323624107068,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,0.9719845343242317,1.0915234757393262,No,True,True,True,False,False,False,False,False
8069-YQQAJ,0,-0.5801612343372359,No,No phone service,DSL,No,Yes,No,No,No,No,Yes,-1.278612332825795,-0.7480237729086117,No,True,False,False,False,False,False,False,True
4450-DLLMH,0,-1.0798232717880525,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.11651479222325763,-0.8673884917640168,No,True,False,False,False,False,True,False,False
3340-QBBFM,1,0.33588583432259445,Yes,No,DSL,No,No,Yes,Yes,No,No,No,-0.4804052712305658,-0.031174727413744604,No,True,True,False,True,False,True,False,False
9220-CXRSC,0,1.70995643731234,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,-0.22706129081121054,0.9107106471772928,No,False,True,True,False,True,True,False,False
0181-RITDD,0,1.4184869154660302,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,1.395381323518223,2.1710234527137664,No,True,True,True,False,True,False,False,True
7878-RTCZG,0,-1.1214617749089537,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6673044671678199,-0.9302036339446527,No,False,False,False,False,False,False,False,True
0708-SJDIS,0,0.2526088280807917,Yes,Yes,DSL,No,No,No,Yes,Yes,No,No,-0.10212453334413114,0.04385257153469003,No,False,False,False,False,False,False,False,True
3842-QTGDL,0,-0.49688422809543314,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,No,0.44447378057434106,-0.33718494672028115,No,True,True,False,False,False,False,False,False
7473-ZBDSN,0,-0.5801612343372359,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.705479587504983,-0.8228232331113784,No,False,True,True,False,True,False,False,True
6559-RAKOZ,0,0.8771863748943124,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,1.0413938440281647,1.3017047186179505,No,True,True,True,True,False,False,True,False
5859-HZYLF,0,-0.08049919688641934,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.6933329583067946,-0.704255949865811,No,True,True,True,False,True,True,False,False
6234-PFPXL,0,-0.24705320937002484,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,No,0.9702493015816335,0.07914479323864536,No,True,True,False,False,False,True,False,False
6368-TZZDT,0,-0.9965462655462497,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6811863291086064,-0.8951392509863652,No,True,True,True,False,True,True,False,False
3865-ZFZIB,0,-0.37196871873272896,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6759806308808114,-0.7760707225003284,No,True,False,False,False,True,False,False,True
7164-BPTUT,0,1.2102943998615234,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0.749874743271646,1.3447434576746142,No,True,False,True,False,True,False,False,True
9134-WYRVP,0,0.9604633811361152,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,No,0.6388198477453532,1.0051725911311977,No,True,False,False,True,False,False,False,True
0258-NOKBL,0,-1.038184768667151,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,No,0.7793736998958178,-0.816944993473147,No,True,False,False,False,False,False,True,False
6469-MRVET,0,-1.1214617749089537,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.6568930707122298,-0.930066930697252,No,True,True,True,True,False,False,True,False
2834-JKOOW,0,-0.5385227312163345,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,No,-0.7649834410166911,-0.6232820596554446,No,False,False,False,True,False,False,False,True
7639-LIAYI,0,1.0021018842570166,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,0.40976912572237456,0.9826849069337777,No,True,False,False,False,True,True,False,False
5701-GUXDC,0,-0.08049919688641934,No,No phone service,DSL,Yes,No,Yes,No,No,No,No,-1.1293823169623392,-0.49334562300104967,No,False,True,False,True,False,True,False,False
5795-KTGUD,0,1.6683179341914387,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,1.487348658875934,2.5027338825316408,No,False,True,False,False,True,False,False,False
7009-LGECI,0,-0.9965462655462497,Yes,No,DSL,Yes,No,No,No,No,No,Yes,-0.603606795955047,-0.8318912151889601,No,False,False,False,False,False,False,False,False
6285-FTQBF,0,1.834871946675044,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.471223167254209,-0.0882027654544162,No,True,True,True,False,True,True,False,False
0691-NIKRI,0,0.5024398468062,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1.3190310828438967,1.036181444416597,No,False,False,False,True,False,True,False,False
1064-FBXNK,0,-1.1214617749089537,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.669039699910418,-0.9302264178192196,No,True,True,True,True,False,True,False,False
3197-ARFOY,1,-0.37196871873272896,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,1.2860616607345283,-0.024612971538509467,No,False,False,False,False,False,False,False,True
8717-VCTXJ,0,0.5857168530480027,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.679451096366008,-0.5567759297949888,No,True,False,False,True,False,False,False,True
4947-DSMXK,0,0.2526088280807917,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1.0327176803151732,0.6145886294327424,No,True,True,True,False,False,False,False,False
2925-VDZHY,0,1.834871946675044,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0.7203757866474747,2.0232472422735763,No,True,True,True,False,True,True,False,False
7297-DVYGA,0,0.9604633811361152,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.669039699910418,-0.4849839410350382,No,False,False,False,True,False,False,False,False
6267-DCFFZ,1,0.08605481559718618,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,0.7672270706976293,0.25788428921510126,No,False,True,False,False,False,False,True,False
5913-INRQV,1,0.2526088280807917,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,No,0.7706975361828262,0.4864521188691239,No,True,True,False,True,False,False,False,True
6838-YAUVY,0,1.0853788904988193,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,0.9424855777000599,1.3686665259697421,No,False,False,False,False,True,False,False,False
3845-FXCYS,0,-1.0798232717880525,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.6759806308808114,-0.9250544782925585,No,True,False,False,False,False,False,True,False
3223-DWFIO,1,-0.9965462655462497,Yes,No,Fiber optic,No,No,No,No,No,No,No,0.04884071526192288,-0.8200436004142302,No,True,False,False,False,False,False,True,False
3569-JFODW,0,1.834871946675044,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0.7984612600643993,2.092100111214411,No,False,True,True,False,True,True,False,False
0442-TDYUO,0,0.835547871773411,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.6620987689400248,-0.4671897349983764,No,True,True,False,False,True,False,False,True
9534-NSXEM,0,-0.08049919688641934,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.641275976028845,-0.6679156699317833,No,True,False,False,True,False,True,False,False
5384-ZTTWP,0,-0.5385227312163345,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6707749326530166,-0.814894444762136,No,False,True,True,False,False,False,False,True
9274-UARKJ,0,-0.5385227312163345,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Yes,0.5295001849616591,-0.424356050812814,No,False,False,False,False,False,False,False,False
1347-KTTTA,0,1.5017639217078331,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1.197564790862014,2.092851979075115,No,True,True,False,True,False,True,False,False
0835-JKADZ,0,1.7932334435541428,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1.5029657535593188,2.6989258264262563,No,False,False,False,False,True,False,True,False
9968-FFVVH,0,1.4601254185869317,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,0.029753155093341407,0.9341780379810851,No,True,False,False,True,False,False,False,False
2369-FEVNO,0,-1.1214617749089537,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.6673044671678199,-0.9302036339446527,No,True,False,False,False,False,False,False,True
7940-UQQUG,0,1.5017639217078331,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,1.2652388678233486,2.12361020974028,No,False,True,True,True,False,False,False,False
6959-GQEGV,0,0.7106323624107068,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Yes,0.277891437284902,0.5525253551128105,No,True,False,False,False,False,False,True,False
5702-SKUOB,0,-0.9965462655462497,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6777158636234097,-0.8966885544569068,No,False,True,False,False,False,False,False,True
4002-BQWPQ,0,-0.12213770000732072,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,0.4791784354263075,-0.014793121600223638,No,True,False,False,False,False,False,False,False
4193-IBKSW,0,1.834871946675044,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4989868911357822,-0.13290472735445533,No,True,True,True,False,True,False,False,False
6784-XYJAE,0,0.33588583432259445,Yes,Yes,DSL,No,No,Yes,No,No,No,No,-0.42140735798222295,-0.05457376659383637,No,False,False,False,True,False,False,True,False
1942-OQFRW,0,-1.1214617749089537,Yes,No,DSL,No,No,No,No,No,No,No,-0.8309222852354274,-0.9192218064034606,No,True,False,False,False,False,False,True,False
3213-VVOLG,0,-1.1631002780298552,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4781640982246023,-0.2982359131483561,No,True,True,True,False,True,False,False,True
2805-AUFQN,0,-0.12213770000732072,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6707749326530166,-0.7227336721394765,No,False,False,False,False,True,True,False,False
9498-FIMXL,0,-0.8299922530626441,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.691597725564196,-0.8654746463004065,No,False,False,False,True,False,False,False,True
3026-ATZYV,0,0.37752433744349584,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,No,0.2483924806607302,0.2722836979413118,No,False,True,True,True,False,False,False,False
6350-XFYGW,1,-0.9965462655462497,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,0.9303389485018718,-0.7467934436820051,No,True,False,False,False,False,False,True,False
6421-SZVEM,0,0.0027778093553834276,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Yes,0.5173535557634704,0.11826470586982141,No,False,True,True,True,False,False,False,False
2580-ASVVY,0,0.37752433744349584,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,No,-0.7823357684426744,-0.2133318045752188,No,False,True,False,False,True,False,True,False
7140-ADSMJ,0,-0.8299922530626441,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.648216906999238,-0.865315159178439,No,True,False,False,False,False,True,False,False
5207-PLSTK,0,-1.1214617749089537,Yes,No,DSL,Yes,No,No,No,No,No,Yes,-0.6660751746885866,-0.9170573383196157,No,True,True,True,False,False,False,False,True
0357-NVCRI,0,-0.12213770000732072,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6620987689400248,-0.7243285433591516,No,False,False,True,False,False,True,False,False
4712-AUQZO,0,-0.41360722185363036,No,No phone service,DSL,Yes,No,Yes,No,No,No,No,-1.1918506956958788,-0.6884895086655933,No,True,False,False,False,False,False,False,True
1261-FWTTE,1,-0.20541470624912347,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,-1.1554108081013141,-0.5891062478052618,No,True,False,False,False,False,False,False,False
5906-DVAPM,0,1.1270173936197208,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,0.24492201517553372,0.980907764717568,No,False,True,True,True,False,True,False,False
8234-GSZYK,0,0.6273553561689041,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.439988977887439,-0.43344681676496266,No,True,False,False,False,True,False,False,False
6435-SRWBJ,0,-0.9549077624253482,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Yes,0.5138830902782741,-0.7489123440167165,No,False,False,False,False,False,False,True,False
9715-SBVSU,0,-0.5801612343372359,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Yes,-0.22706129081121054,-0.567643837963347,No,True,True,True,False,True,False,False,False
